the_geom,ID Upra,ID Incoder,Nombre Distrito,Código departamento,Departamento,Código municipio,Municipio,Vereda,Área neta,Área bruta,Escala,Altitud,Tipo de Distrito ,Etapa Distrito,Funciona,Numero usuarios,Administra,Asociación de usuarios,Resolucion,Usos actuales,CAR,Fuentes hídricas,Concesion,Polígono,Entidad fuente,Longitud,Latitud,Nombre subzona hidrográfica,Código Subzona hidrográfica
POINT (-75.14532832604722 3.9297198671874165),ADTP0692,699,PASO ANCHO,73,TOLIMA,73504,ORTEGA,PASO ANCHO,87,0,Pequeña,354,Riego y Drenaje,SIN INFORMACIÓN,NO,87,INCODER,ASOPASOANCHO,320 del 19/06/2001,Arroz,,,,,,,,,
POINT (-75.30441325736527 3.94749215086441),ADTP0693,700,PILU BRISAS,73,TOLIMA,73504,ORTEGA,PILU,80,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,30,ASOCIACION DE USUARIOS,ASOPILU - BRISAS,SIN INFORMACIÓN,Plátano,,,,,,,,,
POINT (-75.10607127357103 3.913972847979102),ADTP0694,701,RECINTO PALMARROSA,73,TOLIMA,73504,ORTEGA,BOCA DE CUCUANA (RESGUARDO INDÍGENA),40,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,30,ASOCIACION DE USUARIOS,ASOPALMARROSA,328 del 28/06/1996,Plátano,,,,,,,,,
POINT (-75.18897123035272 3.8975737789509535),ADTP0695,702,VERGEL PRIMAVERA,73,TOLIMA,73504,ORTEGA,VERGEL -PRIMAVERA,56,0,Pequeña,0,Riego y Drenaje,AOM,SI,28,ASOCIACION DE USUARIOS,VERJEL PRIMAVERA,SIN INFORMACIÓN,Caña,,,,,,,,,
POINT (-74.93302649116504 3.780385813089053),ADTM0016,703,RÍO PRADO,73,TOLIMA,,PRADO,,,,,,,,,,,,,,,,,,,,,,
POINT (-75.34833169355804 4.217264963076998),ADTP0696,704,EL MANSO,73,TOLIMA,73624,ROVIRA,RIO MANSO,110,0,Pequeña,0,Riego y Drenaje,AOM,SI,46,ASOCIACION DE USUARIOS,ASOMANSO,259 del 23/08/1999,SIN INFORMACIÓN,CORTOLIMA,SIN INFORMACIÓN,NO,NO,PROYECTAMOS,75° 20.900' W,4° 13.036' N,Rïo Cucuana,2207
POINT (-75.32342347385197 4.227314757974402),ADTP0697,705,LA REFORMA,73,TOLIMA,73624,ROVIRA,LA REFORMA,35,0,Pequeña,0,Riego y Drenaje,AOM,SI,21,ASOCIACION DE USUARIOS,ASOREFORMA,605 del 28/11/2001,SIN INFORMACIÓN,CORTOLIMA,SIN INFORMACIÓN,NO,NO,PROYECTAMOS,75° 19.405' W,4° 13.639' N,Río Luisa y otros directos al Magdalena,2118
POINT (-75.03602275490456 3.9678376628085825),ADTP0698,706,PAULINA,73,TOLIMA,73671,SALDAÑA,PALMAR ARENOSA,30,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,10,ASOCIACION DE USUARIOS,PAULINA,SIN INFORMACIÓN,Maíz,,,,,,,,,
POINT (-75.01983720096379 3.851404033196574),ADTG0016,707,SALDAÑA,73,TOLIMA,,SALDAÑA,,,,,,,,,,,,,,,,,,,,,,
POINT (-75.47959572464622 3.9767034383555306),ADTP0699,708,AGUA PRINGA,73,TOLIMA,73675,SAN ANTONIO,LOS GUAYABOS Y PRINGAMOSAL,30,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,31,ASOCIACION DE USUARIOS,ASOGUAPRIN,604 del 28/11/2001,Café,,,,,,,,,
POINT (-75.4205581165551 4.063178602271504),ADTP0700,709,RECREO ALTO,73,TOLIMA,73675,SAN ANTONIO,RECREO ALTO,64,0,Pequeña,1530,Riego y Drenaje,SIN INFORMACIÓN,NO,40,ASOCIACION DE USUARIOS,ASOMINRECREOS,SIN INFORMACIÓN,Pancoger,,,,,,,,,
POINT (-75.49655714513493 3.955947005155964),ADTP0701,710,LA LAGUNA,73,TOLIMA,73675,SAN ANTONIO,SIN INFORMACIÓN,63,0,Pequeña,3553,Riego y Drenaje,AOM,SI,63,ASOCIACION DE USUARIOS,ASOLALAGUNA,SIN INFORMACIÓN,SIN INFORMACIÓN,CORTOLIMA,SIN INFORMACIÓN,NO,NO,PROYECTAMOS,75° 29.793' W,3° 57.357' N,Río Tetuán,
POINT (-75.12480565709667 3.999339953120138),ADTP0702,711,GUADALAJARA,73,TOLIMA,73678,SAN LUIS,GUADALAJARA,200,0,Pequeña,380,Riego y Drenaje,AOM,SI,29,ASOCIACION DE USUARIOS,ASOGUADALAJARA,199 del 26/06/1996,Arroz,,,,,,,,,
POINT (-75.18988960658731 4.1305100327188375),ADTP0703,712,EL NEME,73,TOLIMA,73854,VALLE DE SAN JUAN,EL NEME,28,0,Pequeña,0,Riego y Drenaje,AOM,SI,17,ASOCIACION DE USUARIOS,ASONEME,370 del 28/06/1996,Maíz,,,,,,,,,
POINT (-75.15717069990832 4.96372643881171),ADTP0704,713,VILLAHERMOSA,73,TOLIMA,73870,VILLAHERMOSA,VILLAHERMOSA,69,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,28,ASOCIACION DE USUARIOS,USOVILLA,750 del 07/11/1996,Café,,,,,,,,,
POINT (-76.1580366049793 4.145126076669626),ADTP0705,714,CAMPOALEGRE,76,VALLE DEL CAUCA,76036,ANDALUCÍA,CAMPOALEGRE,,,,,,,,,,,,,,,,,,,,,
POINT (-76.33067446759625 4.389460368404856),ADTP0706,715,LA AGUADA,76,VALLE DEL CAUCA,76100,BOLÍVAR,LA AGUADA,,,,,,,,,,,,,,,,,,,,,
POINT (-76.3513578893047 4.378453253312055),ADTP0707,716,LOS MACHOS - EL SALADO,76,VALLE DEL CAUCA,76100,BOLÍVAR,BETÚN,,,,,,,,,,,,,,,,,,,,,
POINT (-76.03940857755977 4.107423600196558),ADTP0708,717,ALTO BONITO,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,ALTOBONITO,304,0,Pequeña,1541,Riego y Drenaje,AOM,SI,69,ASOCIACION DE USUARIOS,ASODISALTOBONITO,2 del 07/01/1997,Café,,,,,,,,,
POINT (-76.10029054515577 4.21260696189616),ADTP0709,718,CRUCERO Y FRIJOLES,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CRUCERO DE NOGALES,,,,,,,,,,,,,,,,,,,,,
POINT (-76.08142145783114 4.193759852757757),ADTG0017,719,RIBU,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CAMPOALEGRE,,,,,,,,,,,,,,,,,,,,,
POINT (-76.70580562526297 3.601932360375352),ADTP0710,720,VILLAHERMOSA,76,VALLE DEL CAUCA,76233,DAGUA,CORREGIMIENTO VILLAHERMOSA,120,0,Pequeña,0,Riego y Drenaje,AOM,SI,90,ASOCIACION DE USUARIOS,ASOVILLAHERMOSA,10 del 07/01/1997,Frijol,,,,,,,,,
POINT (-76.35135813127245 4.530766218058201),ADTP0711,721,CALLE LARGA,76,VALLE DEL CAUCA,76250,EL DOVIO,SIN INFORMACIÓN,36,0,Pequeña,1502,Riego y Drenaje,AOM,SI,26,ASOCIACION DE USUARIOS,ASODISCALA,279 del 21/06/1996,Tomate,,,,,,,,,
POINT (-76.1731837965946 3.3013541308036967),ADTP0712,722,AVANZAR,76,VALLE DEL CAUCA,76275,FLORIDA,SIN INFORMACIÓN,30,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,30,SIN INFORMACIÓN,ASOAVANZAR,SIN INFORMACIÓN,SIN INFORMACIÓN,CVC,R. Desbaratado,SI,NO,PROYECTAMOS,76° 10.391' W,3° 18.081' N,Río Guachal (Bolo - Fraile y Párraga),2607
POINT (-76.16817488391682 3.3202108384454916),ADTP0713,723,DISALON,76,VALLE DEL CAUCA,76275,FLORIDA,SIN INFORMACIÓN,115,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,110,ASOCIACION DE USUARIOS,ASODISALON,SIN INFORMACIÓN,SIN INFORMACIÓN,CVC,SIN INFORMACIÓN,NO,NO,PROYECTAMOS,76° 10.090' W,3° 19.213' N,Río Guachal (Bolo - Fraile y Párraga),2607
POINT (-76.6145453586149 3.213273535836621),ADTM0017,724,RIO CLARO,76,VALLE DEL CAUCA,76364,JAMUNDÍ,RIO CLARO,3000,0,Mediana,0,Riego y Drenaje,SIN INFORMACIÓN,NO,320,SIN INFORMACIÓN,ASORIOCLARO,SIN INFORMACIÓN,Arroz,,,,,,,,,
POINT (-76.09717316614528 4.510973555720712),ADTP0714,725,GUASIMO LUCERO,76,VALLE DEL CAUCA,76400,LA UNIÓN,GUASIMO,44,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,37,ASOCIACION DE USUARIOS,ASOGUASIMO LUCERO,286 del 05/04/2002,Guayaba,,,,,,,,,
POINT (-76.00350462856777 4.676077003226769),ADTM0018,726,NORTE DEL VALLE,76,VALLE DEL CAUCA,,LA VICTORIA,,,,,,,,,,,,,,,,,,,,,,
POINT (-75.94098337663414 4.595884713992025),ADTP0715,727,LA HACIENDA,76,VALLE DEL CAUCA,76497,OBANDO,SIN INFORMACIÓN,290,0,Pequeña,0,Riego y Drenaje,SIN INFORMACIÓN,NO,8,SIN INFORMACIÓN,SIN INFORMACIÓN,SIN INFORMACIÓN,SIN INFORMACIÓN,CVC,SIN INFORMACIÓN,SI,NO,PROYECTAMOS,75° 56.459' W,4° 35.753' N,Rios Las Cañas - Los Micos y Obando,2637
POINT (-76.08398746588232 3.599987327828827),ADTP0716,728,TOCHE LA VERANERA,76,VALLE DEL CAUCA,76520,PALMIRA,LA VERANERA,80,0,Pequeña,1767,Riego y Drenaje,AOM,SI,88,ASOCIACION DE USUARIOS,ASOTOCHE LA VERANERA,116 del 14/03/1997,Cebolla Junca,,,,,,,,,
POINT (-76.15840414873446 3.4380865983540163),ADTP0717,729,POTRERITO EL EDEN,76,VALLE DEL CAUCA,76563,PRADERA,CORREGIMIENTO POTRERITO - PRADERA,53,53,Pequeña,1422,Riego y Drenaje,AOM,SI,55,ASOCIACION DE USUARIOS,ASOPOTRERITO,125 del 14/03/1997,Platano,,,,,,,,,
POINT (-76.21111440025645 4.4457759143975215),ADTP0718,730,SAN ISIDRO CAJAMARCA,76,VALLE DEL CAUCA,76622,ROLDANILLO,VERDA SAN ISIDRO,,,,,,,,,,,,,,,,,,,,,
POINT (-76.09595099836446 4.478843459284971),ADTG0018,731,RUT,76,VALLE DEL CAUCA,,ROLDANILLO,,,,,,,,,,,,,,,,,,,,,,
POINT (-75.07195185581435 10.37170122834098),ADTP0063,68,SAN CRISTOBAL,13,BOLÍVAR,13620,SAN CRISTOBAL,LAS MESTIZAS,,,,,,,,,,,,,,,,,,,,,
